article,name,stock,avg_cost,sale_price,base
00017336ку,Купальник женский совместный 99-474,2.0,,,Кукушкина
00006784ку,Сумка мод . №231,0.0,,,Кукушкина
00016909ку,(нат.мех)Ботинки женские 65023/20,0.0,,,Кукушкина
00002376ку,Футболка  TC Short Sleeve Tee M,1.0,,,Кукушкина
00019341ку,Кроссовки W2222M,3.0,,,Кукушкина
00006433ку,Сумка Campus Hanbag 06681701,0.0,,,Кукушкина
00007331ку,Брюки  PACKA TROUSER,0.0,,,Кукушкина
00019440ку,Парка женская 13096,0.0,,,Кукушкина
00010049ку,Сланцы Arena Mall Tong,0.0,,,Кукушкина
00019971ку,Купальник женский совместный 99-619,2.0,,,Кукушкина
00020368ку,Бутсы F2209,2.0,,,Кукушкина
00005982ку,Сланцы  Caribe Fem Jelly белый 37,1.0,,,Кукушкина
00002679ку,Толстовка  BOYS 10R HOODED TOP L,1.0,,,Кукушкина
00002152ку,Купальник Fashy раздельный р-р 36 2304-43,0.0,,,Кукушкина
00019726ку,Топ TOP885,0.0,,,Кукушкина
00005131ку,Туфли Aqua Walker 36-47 (1/12) р. 40/41 7103-54,0.0,,,Кукушкина
00006898ку,Рюкзак Back-to-school CI E43404,0.0,,,Кукушкина
00017093ку,"Ботинки Holcombe IEP Mid, ц.2FZ, Черный/Синий, р.3 5057538188521",0.0,,,Кукушкина
00019623ку,Бутсы многошип. Mondo,5.0,,,Кукушкина
00010368ку,Рюкзак RU-214,0.0,,,Кукушкина
00006669ку,Купальник женский совместный 6YG 119,0.0,,,Кукушкина
00012986ку,Перчатки вратарские MITRE,0.0,,,Кукушкина
00011772ку,Сапоги жен. (нат.мех) 63214,0.0,,,Кукушкина
00008988ку,Сумка дамская таслановая,0.0,,,Кукушкина
00019265ку,Рюкзак П0056,0.0,,,Кукушкина
00011612ку,Очки BRENDA G8110-01,0.0,,,Кукушкина
00010289ку,Рюкзак GO-GO,0.0,,,Кукушкина
00009501ку,Шапочка SPEEDO LONG,0.0,,,Кукушкина
00011648ку,Футболка муж. Z20620,0.0,,,Кукушкина
00011159ку,Обувь для футбола G65349,0.0,,,Кукушкина
00009950ку,Бейсболка US357,0.0,,,Кукушкина
00012248ку,Рюкзак GYMSACK 30481U,0.0,,,Кукушкина
00005080ку,Плавки мужские Sport 6 24059-01,0.0,,,Кукушкина
00007249ку,"Футболка муж., 100% хлопок",0.0,,,Кукушкина
00000155ку,Сланцы  SANDFISH 8,0.0,,,Кукушкина
00004610ку,Сумка № 48,0.0,,,Кукушкина
00000201ку,"Кроссовки  WMNS Nike Air Leigh 7,5",0.0,,,Кукушкина
00018227ку,Шорты купальные Hadden BdShort II ц.2VU Синий р.L 5057538883358,0.0,,,Кукушкина
00004240ку,Рубашка PRESTWICK 040 красная р. M,0.0,,,Кукушкина
00012700ку,Рюкзак LARGE BACKPACK,0.0,,,Кукушкина
00006423ку,Толстовка 360 Aweat JKT  XL  81004904,0.0,,,Кукушкина
00016568ку,Мыло хозяйственное,0.0,,,Кукушкина
00019256ку,Кроссовки F7055,0.0,,,Кукушкина
00010866ку,Кроссовки Puma Runner 18629608/9,0.0,,,Кукушкина
00012345ку,Мяч футб. ADIDAS Finale 13 Mini,0.0,,,Кукушкина
00012914ку,Шорты муж. F48835,0.0,,,Кукушкина
00008828ку,Бутсы CLASSICO-A FG шип.,0.0,,,Кукушкина
00015893ку,Джемпер 85174706,0.0,,,Кукушкина
00009603ку,Очки Sprint Assorted,0.0,,,Кукушкина
00010370ку,Рюкзак RD-215,0.0,,,Кукушкина
00015853ку,(шерсть)Бот.жен. 50612/18,0.0,,,Кукушкина
00004589ку,Сумка 117/2,0.0,,,Кукушкина
00013776ку,Шорты 448224,0.0,,,Кукушкина
00005972ку,Сланцы  Cape Graphic II чёрн. 45,1.0,,,Кукушкина
00009919ку,Рубашка FILTER,0.0,,,Кукушкина
00003487ку,Шапки  ENGLAND PERFOMANCE BEANIE б/р,1.0,,,Кукушкина
00001532ку,Кепка  Corporate Logo Cap б/р,0.0,,,Кукушкина
00013516ку,(нат.мех)Ботинки мужские 85530,0.0,,,Кукушкина
00015423ку,Топ Top214,0.0,,,Кукушкина
00000241ку,Кроссовки  Air Affect Leather 10,0.0,,,Кукушкина
00012395ку,Костюм для девушки MAIN GS,0.0,,,Кукушкина
00018877ку,Куртка Womens Hillpack ц.800 Черный р.10 5059404274796,0.0,,,Кукушкина
00002017ку,Кроссовки  Nike Air Trainer Girevik 11,0.0,,,Кукушкина
00010565ку,Рюкзак NIKE TEAM TRAINING,0.0,,,Кукушкина
00006592ку,Плавки-шорты детские 411,0.0,,,Кукушкина
00020490ку,Топ TOP1075 МАРКИРОВКА,2.0,,,Кукушкина
00004685ку,Кроссовки XA Pro3D Ultra w LIGHTGR 5.5,0.0,,,Кукушкина
00014389ку,Arena Плавки Spring Mid Jammer,0.0,,,Кукушкина
00005250ку,Туфли в.б. Indoor Deluxe,0.0,,,Кукушкина
00011684ку,Кепка Z36589,0.0,,,Кукушкина
00017489ку,Ветровка Wmns Acer ll ц.Синий 5PM р.10 5057538917244,0.0,,,Кукушкина
00003477ку,Мяч  ENGLAND 08 REPLICA MINI METALLIC BALL 1,0.0,,,Кукушкина
00020765ку,Наколенники воллейб. RGX-7302,2.0,,,Кукушкина
00017264ку,Куртка Expolite Hood Jkt цW6H Зеленый р.L 5054904480739,0.0,,,Кукушкина
00001335ку,Сандалии  WMNS Santiam 4 6,0.0,,,Кукушкина
00012234ку,Джемпер G80954,0.0,,,Кукушкина
00013414ку,Кроссовки SPEEDCROSS 3 GECKO,0.0,,,Кукушкина
00014206ку,(нат.мех)Ботинки женские 65009/15,0.0,,,Кукушкина
00020151ку,Кроссовки F7412,0.0,,,Кукушкина
00013651ку,Рюкзак M30488,0.0,,,Кукушкина
00007054ку,Сланцы INFRADITO RECORD 39-45,0.0,,,Кукушкина
00017659ку,Куртка Andreson V Hybrd ц.F1X Черный р.XXL 5051522861636,0.0,,,Кукушкина
00012414ку,Брюки детские D89276,0.0,,,Кукушкина
00005025ку,"Футболка женская, 95% хлопок, 5% лайкра р.42",0.0,,,Кукушкина
00019708ку,Кофта J435,0.0,,,Кукушкина
00009025ку,Купальник женский раздельный 11-42,0.0,,,Кукушкина
00015663ку,Топ TOP243,0.0,,,Кукушкина
00011616ку,Очки BRENDA G8744-01,0.0,,,Кукушкина
00014877ку,Кофта J100,1.0,,,Кукушкина
00011525ку,Arena Купальник Minimal,0.0,,,Кукушкина
00007548ку,Спортивная обувь GEL-1150,0.0,,,Кукушкина
00011556ку,Шорты 419165,0.0,,,Кукушкина
00014134ку,Рюкзак дет. AB1709/19,0.0,,,Кукушкина
00004140ку,Чешки раз-р16,0.0,,,Кукушкина
00017821ку,Футболка Peerless Tee ц.800 Черный р.XXL 5059404170876,0.0,,,Кукушкина
00017062ку,Куртка Elative II Jacket ц.8PQ Синий р.10 5057538067505,0.0,,,Кукушкина
00005986ку,Сланцы  Trail бежевый 45,0.0,,,Кукушкина
00015319ку,Сумка на пояс 7472201,0.0,,,Кукушкина
00008886ку,"Блузка жен. 90% полиэстер, 10% вискоза",0.0,,,Кукушкина
00000179ку,Сланцы  GETASANDAL 9,0.0,,,Кукушкина
00009154ку,Кепка SWOOSH LOGO,0.0,,,Кукушкина
00009910ку,Сумка  SHOEBAG,0.0,,,Кукушкина
00004336ку,Reebok проданный,0.0,,,Кукушкина
00011876ку,Куртка KHAKI MJK371,0.0,,,Кукушкина
00008785ку,Arena 11 Плавки Saguna,0.0,,,Кукушкина
00005922ку,Футболка  Essentail_func Tee L,0.0,,,Кукушкина
00001263ку,Футболка  Elice M,0.0,,,Кукушкина
00019972ку,Бейсболка с вышивкой самбо,0.0,,,Кукушкина
00003275ку,"Бутсы  TIEMPO NATURAL II FG 10,5",1.0,,,Кукушкина
00012749ку,Брюки повсед. BASIC WOVEN,0.0,,,Кукушкина
00010539ку,Брюки спорт. мужские ZF-048PN,0.0,,,Кукушкина
00007438ку,Сумка №129,0.0,,,Кукушкина
00000018ку,Майка  Shakara 2.08 S,0.0,,,Кукушкина
00017860ку,Брюки Abaccus ц.800 Черный р.S 5057538806364,0.0,,,Кукушкина
00001460ку,Капри  Nike Dri-Fit Capri Pant S,0.0,,,Кукушкина
00000864ку,Майка  Free L,0.0,,,Кукушкина
00019825ку,Очки  детск.для плавания SW-32212/8,0.0,,,Кукушкина
00014395ку,Обувь спортивная 833411,0.0,,,Кукушкина
00016412ку,Кроссовки BQ7030,0.0,,,Кукушкина
00008228ку,Сумка Arena Sporty Back Pack,0.0,,,Кукушкина
00017589ку,"Полуботинки Ashcroft, ц.8PQ, Синий, р.8 5057538954492",0.0,,,Кукушкина
00012074ку,Куртка ABBIGALE 20002,0.0,,,Кукушкина
00014163ку,Брюки WOVEN Pant,0.0,,,Кукушкина
00017056ку,Брюки Legitimate Tight ц.800 Черный р.14 5057538195581,0.0,,,Кукушкина
00005161ку,Туфли Trekking Sandal (1/12) p.44 7550-25,0.0,,,Кукушкина
00009921ку,Шорты GALLY,0.0,,,Кукушкина
00006453ку,Кимано тейквандо ITF профи 5244-3,0.0,,,Кукушкина
00008225ку,Arena Очки Zoom 2,0.0,,,Кукушкина
00002627ку,Кроссовки  б/н 9,1.0,,,Кукушкина
00009934ку,Мяч MITRE Tensor,0.0,,,Кукушкина
00015422ку,Брюки B192,0.0,,,Кукушкина
00011079ку,Спортивная обувь SAMIYAKA,0.0,,,Кукушкина
00011780ку,(нат.мех)Ботинки женские 65056,0.0,,,Кукушкина
00011842ку,Куртка текстильная с капюшоном жен. 853011529,0.0,,,Кукушкина
00007393ку,Перчатки вратарские Umbro Santos Glove,0.0,,,Кукушкина
00003259ку,Ботинки  Multiterra Ultra mid WP 200 black-grey-go 9,1.0,,,Кукушкина
00001742ку,Кроссовки  v1.08 LS Trainer 11,0.0,,,Кукушкина
00001307ку,Щитки  SX VALOR FORCE SLIP L,0.0,,,Кукушкина
00001092ку,"Кроссовки  Louden 9,5",0.0,,,Кукушкина
00005508ку,кроссовки  Lift 37,0.0,,,Кукушкина
00019078ку,Рюкзак BA6030,0.0,,,Кукушкина
00020251ку,Кроссовки B3606,0.0,,,Кукушкина
00017829ку,Топ Asanat Bra Top ц.800 Черный р.14 5057538319543,0.0,,,Кукушкина
00005615ку,Сумка  Nike Team Training II Waistpack б/р,1.0,,,Кукушкина
00004922ку,Спортивная обувь для бега /GEL-ENDURO 4/ 11,0.0,,,Кукушкина
00015252ку,Джемпер 1/2 ZIP ESS WINTER,0.0,,,Кукушкина
00004699ку,Кроссовки XT Whisper DREAM/BEACH/Ag 5.5,0.0,,,Кукушкина
00013297ку,Куртка жен. MONTE 500331,0.0,,,Кукушкина
00005639ку,Кепка  Cat Graphic Cap б/р,2.0,,,Кукушкина
00014129ку,Носки дет. AA2299,0.0,,,Кукушкина
00009239ку,Наклейка 031,0.0,,,Кукушкина
00020662ку,Кальсоны E2464,6.0,,,Кукушкина
00004926ку,Спортивная обувь для бега /GEL-ENDURO 4/ 8,0.0,,,Кукушкина
00007107ку,Толстовка женская,0.0,,,Кукушкина
00011458ку,Брюки муж. Z19713,0.0,,,Кукушкина
00013354ку,Шапка BIGGLES Детская шапка 500430,0.0,,,Кукушкина
00006962ку,Кроссовки W554WLGP,0.0,,,Кукушкина
00004136ку,"Чешки раз-р15,5",0.0,,,Кукушкина
00008256ку,Шапка  Sparking Beanie,0.0,,,Кукушкина
00000716ку,Купальник  Lampang 36,0.0,,,Кукушкина
00005958ку,Сланцы  Marine чёрн. 39,0.0,,,Кукушкина
00012967ку,Рюкзак BRASIL,0.0,,,Кукушкина
00018940ку,Куртка Clumber II Hybrid ц.800 Черный р.XXXL 5059404260027,0.0,,,Кукушкина
00005992ку,Сланцы  Passion красный 37,1.0,,,Кукушкина
00016441ку,Плавки-шорты мужские 88-182,1.0,,,Кукушкина
00010622ку,Брюки Kodiak,0.0,,,Кукушкина
00017244ку,Куртка Lorton Thermc Jkt ц.3G3 Темно-синий р.XL 5054904476886,0.0,,,Кукушкина
00019403ку,Кофта J431,0.0,,,Кукушкина
00000552ку,Брюки  Record open hem pant L,0.0,,,Кукушкина
00002095ку,купальник сплошной р-р 38 2211,0.0,,,Кукушкина
00002556ку,"Кроссовки  OCTANE 9,5",1.0,,,Кукушкина
00017604ку,"Полуботинки Highton Stretch, ц.9BL, Черный, р.12 5057538950906",0.0,,,Кукушкина
00004868ку,Шапочка,0.0,,,Кукушкина
00009280ку,Ботинки ISOTHERM 6 WATERPROOF мужск.,0.0,,,Кукушкина
00019499ку,Топ TOP831,7.0,,,Кукушкина
00006036ку,Майка  FUND TEAM SINGLET S,1.0,,,Кукушкина
00000044ку,Майка  Adilibria Tank w 42,0.0,,,Кукушкина
00009983ку,Очки BRENDA 06-3718c1B поляр.,0.0,,,Кукушкина
00007072ку,Плавки мужские 77-30,0.0,,,Кукушкина
00002070ку,Костюм  SX WOVEN SUIT XL,0.0,,,Кукушкина
00002466ку,Сумка  Organaizer Waistbag б/р,1.0,,,Кукушкина
00001994ку,Мяч  T90 Strike 5,0.0,,,Кукушкина
00012458ку,Куртка JERSEY W-UP JACKET,0.0,,,Кукушкина
00013817ку,Рюкзак Puma Tom$Jerry,0.0,,,Кукушкина
00016008ку,Брюки ESSENTIAL FRENCH TERRY PANT,0.0,,,Кукушкина
00003142ку,Куртка TIFFANY 040 красная р.34,0.0,,,Кукушкина
00019369ку,Носки ЗАПОРОЖЕЦ в ассорт.,0.0,,,Кукушкина
00018617ку,Куртка Highton Stret Jkt ц.3MM Синий р.L 5059404258536,0.0,,,Кукушкина
00000736ку,Сандалии  Tahoma black-grey-red 9,0.0,,,Кукушкина
00005235ку,Носки унисекс Vikman длин.,0.0,,,Кукушкина
00014453ку,Куртка J57,0.0,,,Кукушкина
00009445ку,Термобелье DESIGNED комплект 193385,0.0,,,Кукушкина
00008911ку,Спортивная обувь GEL-ENDURO 6,0.0,,,Кукушкина
00018526ку,Куртка Yare IV ц.D34 Черный р.M 5059404262861,0.0,,,Кукушкина
00004411ку,Плащ THELMA 007 графит р. 36,0.0,,,Кукушкина
00012307ку,Брюки текс. женские 854024530,0.0,,,Кукушкина
00009034ку,Купальник женский раздельный 11-68,0.0,,,Кукушкина
00013567ку,Полукомбинезон дев. 251025530/1,0.0,,,Кукушкина
00004331ку,Очки для бассейнаLSG-190,0.0,,,Кукушкина
00011947ку,Куртка,0.0,,,Кукушкина
00008970ку,Сумка MEDIUM HOLDALL,0.0,,,Кукушкина
00015445ку,Обувь спортивная 843895,0.0,,,Кукушкина
00003942ку,4156 Очки для плавания POWER MIRROR,0.0,,,Кукушкина
00009654ку,Велотренажер магнитный Amulet B-515,0.0,,,Кукушкина
00016835ку,Перчатки Touchtip Str ц.800 черный р.M 5051513332695,0.0,,,Кукушкина
00013952ку,Спортивная обувь GEL-1000 3,0.0,,,Кукушкина
00001132ку,Брюки  Nell S_168,0.0,,,Кукушкина
